=========================================
  Date:        9/21/2022
  Time:        14:36:32
  Number:      994
  Initials:    im
  Age:         
  Hand:        Right
  Gender:      Female
  Ethnicity:   Caucasian
  Lesion Site: None
  Lesion Side: None
  Pool:        Paid
  Comments:    
  From:        parserEEGimpblockwfast.exe
=========================================
994	32	bring us the toys	578857	11529	12810
994	34	read them the page	578857	12810	14091
994	30	sell her the car	578857	14091	15372
994	36	feed me the soup	578857	15372	16653
994	4	long flights bring sleep	595510	0	1281
994	37	blah blah blah blah	595510	1281	2562
994	5	cracked cups leaked tea	595510	2562	3843
994	12	old boats need care	595510	3843	5124
994	7	cute cubs drink milk	595510	5124	6405
994	8	sick boys read books	595510	6405	7686
994	9	small mice smell cheese	595510	7686	8967
994	10	brown lambs ate grass	595510	8967	10248
994	3	young girls push carts	595510	10248	11529
994	11	tall kids play ball	595510	11529	12810
994	1	fat cats like food	595510	12810	14091
994	2	kind words warm hearts	595510	14091	15372
994	6	bright stars shine light	595510	15372	16653
994	17	cups leaked hot tea	612163	0	1281
994	24	cars need good care	612163	1281	2562
994	22	lambs ate green grass	612163	2562	3843
994	14	words warm sad hearts	612163	3843	5124
994	23	kids played fast games	612163	5124	6405
994	18	stars shine bright light	612163	6405	7686
994	13	cats like warm food	612163	7686	8967
994	37	blah blah blah blah	612163	8967	10248
994	15	girls push large carts	612163	10248	11529
994	37	blah blah blah blah	612163	11529	12810
994	19	cubs drink warm milk	612163	12810	14091
994	21	mice smell old cheese	612163	14091	15372
994	20	boys read short books	612163	15372	16653
994	16	flights bring deep sleep	612163	16653	17934
994	35	save her the seat	630097	0	1281
994	31	send them the gifts	630097	1281	2562
994	32	bring us the toys	630097	2562	3843
994	37	blah blah blah blah	630097	3843	5124
994	28	lend him the books	630097	5124	6405
994	30	sell her the car	630097	6405	7686
994	25	give me the milk	630097	7686	8967
994	37	blah blah blah blah	630097	8967	10248
994	33	fetch me the milk	630097	10248	11529
994	27	show him the cats	630097	11529	12810
994	29	pass her the cheese	630097	12810	14091
994	26	tell me the words	630097	14091	15372
994	36	feed me the soup	630097	15372	16653
994	34	read them the page	630097	16653	17934
